T	38.647150000	-119.562180000	1752.5		
T	38.647210000	-119.563080000	1761.2		
T	38.647230000	-119.563310000	1764.7		
T	38.647350000	-119.563920000	1768.8		
T	38.647480000	-119.564500000	1771.6		
T	38.647830000	-119.565970000	1785.8		
T	38.647970000	-119.566470000	1790.1		
T	38.648050000	-119.566700000	1792.1		
T	38.648150000	-119.566920000	1793.7		
T	38.648290000	-119.567180000	1793.7		
T	38.648390000	-119.567320000	1793.7		
T	38.648540000	-119.567530000	1797.3		
T	38.649330000	-119.568440000	1805.4		
T	38.649430000	-119.568570000	1806.0		
T	38.650620000	-119.570280000	1822.2		
T	38.650780000	-119.570550000	1825.4		
T	38.651190000	-119.571290000	1829.9		
T	38.651670000	-119.572340000	1840.1		
T	38.651780000	-119.572640000	1840.0		
T	38.651850000	-119.572870000	1839.6		
T	38.651930000	-119.573270000	1842.2		
T	38.651960000	-119.573460000	1843.8		
T	38.652040000	-119.574460000	1854.8		
T	38.652090000	-119.574850000	1856.9		
T	38.652160000	-119.575130000	1859.8		
T	38.652270000	-119.575450000	1862.5		
T	38.652470000	-119.575910000	1865.4		
T	38.652570000	-119.576070000	1867.4		
T	38.652770000	-119.576360000	1872.8		
T	38.652970000	-119.576580000	1876.6		
T	38.653210000	-119.576820000	1878.6		
T	38.653790000	-119.577300000	1882.6		
T	38.653950000	-119.577440000	1884.0		
T	38.654190000	-119.577730000	1883.2		
T	38.654300000	-119.577900000	1884.2		
T	38.654390000	-119.578070000	1886.5		
T	38.654480000	-119.578320000	1889.2		
T	38.654960000	-119.579700000	1900.9		
T	38.655110000	-119.580210000	1905.9		
T	38.655180000	-119.580520000	1908.2		
T	38.655200000	-119.580710000	1908.5		
T	38.655210000	-119.580960000	1908.9		
T	38.655190000	-119.581240000	1910.6		
T	38.655140000	-119.581580000	1914.6		
T	38.655080000	-119.581940000	1917.4		
T	38.654990000	-119.582680000	1924.2		
T	38.654980000	-119.582880000	1925.6		
T	38.654980000	-119.583260000	1927.0		
T	38.655010000	-119.583820000	1935.8		
T	38.655180000	-119.585510000	1945.1		
T	38.655240000	-119.585990000	1949.1		
T	38.655310000	-119.586460000	1952.5		
T	38.655450000	-119.587080000	1956.4		
T	38.655710000	-119.588180000	1964.1		
T	38.655760000	-119.588530000	1969.8		
T	38.655770000	-119.588690000	1973.0		
T	38.655760000	-119.589090000	1975.6		
T	38.655740000	-119.589300000	1975.6		
T	38.655700000	-119.589460000	1974.8		
T	38.655570000	-119.589890000	1974.3		
T	38.655500000	-119.590060000	1975.5		
T	38.655280000	-119.590550000	1980.8		
T	38.655150000	-119.590870000	1984.6		
T	38.655090000	-119.591070000	1985.2		
T	38.655060000	-119.591250000	1986.0		
T	38.655040000	-119.591390000	1986.4		
T	38.655030000	-119.591560000	1987.1		
T	38.655060000	-119.591890000	1992.9		
T	38.655100000	-119.592200000	1996.5		
T	38.655130000	-119.592440000	1997.7		
T	38.655140000	-119.592670000	1997.5		
T	38.655120000	-119.592910000	1997.9		
T	38.655100000	-119.593050000	1998.9		
T	38.654960000	-119.593720000	2006.9		
T	38.654940000	-119.593860000	2007.6		
T	38.654930000	-119.594010000	2008.5		
T	38.654950000	-119.594330000	2010.6		
T	38.655030000	-119.594720000	2012.9		
T	38.655200000	-119.595340000	2016.9		
T	38.655260000	-119.595670000	2017.6		
T	38.655260000	-119.595700000	2017.5		
T	38.655280000	-119.595830000	2017.3		
T	38.655280000	-119.596570000	2021.0		
T	38.655300000	-119.596780000	2024.5		
T	38.655320000	-119.596870000	2024.8		
T	38.655400000	-119.597030000	2025.1		
T	38.655420000	-119.597070000	2025.5		
T	38.655440000	-119.597100000	2025.9		
T	38.655540000	-119.597180000	2028.0		
T	38.655630000	-119.597200000	2026.3		
T	38.655710000	-119.597220000	2029.5		
T	38.655780000	-119.597220000	2030.1		
T	38.655930000	-119.597200000	2031.6		
T	38.656020000	-119.597160000	2032.8		
T	38.656070000	-119.597130000	2033.3		
T	38.656160000	-119.597030000	2034.7		
T	38.656230000	-119.596910000	2036.9		
T	38.656280000	-119.596770000	2039.8		
T	38.656310000	-119.596620000	2042.7		
T	38.656310000	-119.596460000	2045.0		
T	38.656250000	-119.596170000	2046.9		
T	38.656060000	-119.595460000	2047.6		
T	38.655970000	-119.595140000	2048.3		
T	38.655940000	-119.594890000	2047.9		
T	38.655930000	-119.594690000	2046.9		
T	38.655940000	-119.594550000	2048.6		
T	38.655980000	-119.594300000	2054.9		
T	38.656000000	-119.594210000	2055.1		
T	38.656130000	-119.593840000	2055.0		
T	38.656210000	-119.593690000	2055.8		
T	38.656310000	-119.593530000	2056.5		
T	38.656430000	-119.593360000	2057.0		
T	38.657850000	-119.591940000	2068.1		
T	38.657920000	-119.591850000	2068.8		
T	38.658010000	-119.591720000	2070.8		
T	38.658070000	-119.591580000	2072.4		
T	38.658120000	-119.591320000	2076.9		
T	38.658120000	-119.591200000	2079.6		
T	38.658100000	-119.590290000	2081.8		
T	38.658110000	-119.590160000	2082.0		
T	38.658140000	-119.590030000	2082.3		
T	38.658180000	-119.589910000	2082.5		
T	38.658290000	-119.589650000	2082.2		
T	38.658360000	-119.589540000	2082.4		
T	38.658480000	-119.589400000	2084.4		
T	38.658630000	-119.589270000	2088.2		
T	38.659230000	-119.588820000	2094.2		
T	38.659340000	-119.588730000	2095.0		
T	38.659500000	-119.588560000	2096.9		
T	38.659670000	-119.588360000	2101.8		
T	38.659760000	-119.588220000	2103.4		
T	38.659940000	-119.587880000	2106.0		
T	38.660050000	-119.587610000	2105.9		
T	38.660170000	-119.587190000	2106.9		
T	38.660330000	-119.586270000	2114.0		
T	38.660360000	-119.586150000	2113.5		
T	38.660400000	-119.586050000	2113.4		
T	38.660440000	-119.585970000	2113.1		
T	38.660520000	-119.585880000	2112.9		
T	38.660610000	-119.585830000	2112.8		
T	38.660730000	-119.585790000	2112.8		
T	38.660800000	-119.585790000	2114.0		
T	38.660970000	-119.585830000	2118.6		
T	38.661060000	-119.585900000	2120.8		
T	38.661140000	-119.585990000	2123.0		
T	38.661200000	-119.586100000	2125.8		
T	38.661240000	-119.586250000	2131.0		
T	38.661250000	-119.586350000	2133.0		
T	38.661240000	-119.586510000	2133.6		
T	38.661200000	-119.586670000	2133.0		
T	38.661110000	-119.586860000	2131.9		
T	38.660920000	-119.587170000	2131.2		
T	38.660790000	-119.587470000	2131.8		
T	38.660760000	-119.587580000	2132.5		
T	38.660730000	-119.587810000	2138.7		
T	38.660740000	-119.588130000	2144.8		
T	38.660760000	-119.588440000	2145.7		
T	38.660750000	-119.588640000	2144.6		
T	38.660720000	-119.588760000	2145.1		
T	38.660690000	-119.588870000	2140.7		
T	38.660500000	-119.589340000	2149.7		
T	38.660450000	-119.589490000	2152.4		
T	38.660420000	-119.589610000	2153.3		
T	38.660380000	-119.589880000	2155.2		
T	38.660260000	-119.590770000	2159.9		
T	38.660180000	-119.591140000	2161.5		
T	38.660130000	-119.591320000	2166.7		
T	38.660090000	-119.591480000	2167.3		
T	38.660080000	-119.591600000	2167.4		
T	38.660070000	-119.591720000	2166.8		
T	38.660080000	-119.591830000	2166.9		
T	38.660130000	-119.592060000	2169.9		
T	38.660200000	-119.592280000	2173.2		
T	38.660400000	-119.592750000	2177.0		
T	38.660480000	-119.592970000	2183.6		
T	38.660510000	-119.593160000	2183.5		
T	38.660510000	-119.593410000	2179.6		
T	38.660450000	-119.594220000	2182.9		
T	38.660460000	-119.594490000	2183.3		
T	38.660510000	-119.594880000	2191.3		
T	38.660550000	-119.595130000	2193.3		
T	38.660620000	-119.595370000	2194.9		
T	38.660680000	-119.595500000	2195.3		
T	38.660770000	-119.595640000	2195.5		
T	38.660880000	-119.595760000	2196.1		
T	38.661050000	-119.595880000	2197.3		
T	38.661140000	-119.595930000	2198.9		
T	38.661280000	-119.595960000	2202.1		
T	38.661410000	-119.595960000	2204.0		
T	38.661690000	-119.595930000	2207.1		
T	38.661960000	-119.595870000	2207.5		
T	38.662120000	-119.595830000	2207.3		
T	38.662290000	-119.595760000	2208.3		
T	38.662390000	-119.595710000	2210.2		
T	38.663050000	-119.595190000	2216.7		
T	38.664000000	-119.594410000	2223.4		
T	38.664070000	-119.594330000	2223.9		
T	38.664130000	-119.594240000	2224.6		
T	38.664180000	-119.594140000	2225.3		
T	38.664220000	-119.594040000	2226.0		
T	38.664260000	-119.593930000	2227.0		
T	38.664300000	-119.593710000	2228.6		
T	38.664300000	-119.593470000	2229.7		
T	38.664290000	-119.593360000	2230.6		
T	38.663990000	-119.591930000	2242.1		
T	38.663950000	-119.591630000	2243.8		
T	38.663930000	-119.591290000	2245.0		
T	38.663940000	-119.591170000	2244.5		
T	38.663980000	-119.590980000	2244.2		
T	38.664060000	-119.590790000	2243.8		
T	38.664140000	-119.590670000	2243.5		
T	38.664190000	-119.590600000	2243.4		
T	38.664320000	-119.590490000	2243.5		
T	38.664430000	-119.590420000	2244.0		
T	38.664520000	-119.590380000	2244.9		
T	38.665060000	-119.590260000	2249.4		
T	38.665220000	-119.590170000	2251.5		
T	38.665330000	-119.590050000	2252.5		
T	38.665420000	-119.589900000	2253.3		
T	38.665610000	-119.589490000	2258.7		
T	38.665730000	-119.589270000	2261.5		
T	38.665850000	-119.589160000	2263.2		
T	38.666000000	-119.588990000	2263.5		
T	38.666190000	-119.588860000	2265.6		
T	38.666310000	-119.588730000	2266.4		
T	38.666410000	-119.588550000	2267.5		
T	38.666460000	-119.588430000	2267.9		
T	38.666500000	-119.588310000	2270.1		
T	38.666530000	-119.588180000	2273.8		
T	38.666530000	-119.588090000	2274.2		
T	38.666500000	-119.587480000	2275.3		
T	38.666500000	-119.587240000	2275.9		
T	38.666510000	-119.587110000	2276.2		
T	38.666560000	-119.586950000	2277.1		
T	38.666730000	-119.586590000	2282.9		
T	38.666800000	-119.586470000	2286.9		
T	38.667030000	-119.586060000	2287.7		
T	38.667240000	-119.585770000	2287.5		
T	38.667350000	-119.585610000	2287.0		
T	38.667470000	-119.585480000	2287.1		
T	38.667630000	-119.585390000	2289.5		
T	38.667750000	-119.585330000	2291.2		
T	38.667950000	-119.585300000	2291.9		
T	38.668640000	-119.585300000	2301.7		
T	38.668830000	-119.585230000	2303.7		
T	38.669700000	-119.584790000	2313.6		
T	38.670010000	-119.584680000	2314.8		
T	38.670260000	-119.584660000	2317.6		
T	38.670470000	-119.584710000	2320.4		
T	38.670780000	-119.584890000	2323.7		
T	38.671050000	-119.585260000	2326.2		
T	38.671190000	-119.585510000	2328.0		
T	38.671650000	-119.586560000	2336.3		
T	38.671880000	-119.587000000	2338.7		
T	38.671990000	-119.587180000	2340.1		
T	38.672200000	-119.587450000	2343.4		
T	38.672430000	-119.587690000	2345.1		
T	38.672640000	-119.587870000	2347.5		
T	38.673560000	-119.588520000	2355.7		
T	38.673940000	-119.588770000	2359.8		
T	38.674420000	-119.589100000	2363.7		
T	38.675150000	-119.589580000	2370.3		
T	38.675680000	-119.589940000	2375.1		
T	38.675990000	-119.590190000	2379.7		
T	38.676160000	-119.590340000	2380.8		
T	38.676860000	-119.591040000	2385.6		
T	38.677240000	-119.591360000	2391.0		
T	38.677420000	-119.591500000	2392.5		
T	38.677690000	-119.591670000	2394.6		
T	38.678060000	-119.591860000	2396.7		
T	38.678290000	-119.591950000	2399.0		
T	38.678530000	-119.592000000	2403.4		
T	38.678770000	-119.592020000	2405.1		
T	38.679370000	-119.592050000	2408.7		
T	38.679580000	-119.592080000	2410.8		
T	38.679880000	-119.592180000	2412.7		
T	38.680160000	-119.592300000	2414.5		
T	38.680320000	-119.592440000	2416.1		
T	38.680520000	-119.592670000	2419.8		
T	38.680630000	-119.592840000	2421.2		
T	38.680820000	-119.593150000	2422.4		
T	38.680920000	-119.593390000	2422.7		
T	38.681030000	-119.593720000	2422.0		
T	38.681180000	-119.594210000	2420.0		
T	38.681280000	-119.594730000	2418.9		
T	38.681330000	-119.595110000	2417.8		
T	38.681340000	-119.595700000	2421.3		
T	38.681290000	-119.596120000	2424.6		
T	38.681290000	-119.596130000	2424.7		
T	38.681230000	-119.596420000	2425.3		
T	38.681120000	-119.596820000	2425.3		
T	38.680960000	-119.597250000	2425.8		
T	38.680910000	-119.597350000	2426.0		
T	38.680760000	-119.597640000	2426.7		
T	38.680540000	-119.597950000	2427.2		
T	38.680370000	-119.598140000	2428.3		
T	38.679710000	-119.598730000	2435.1		
T	38.678240000	-119.600010000	2446.0		
T	38.676650000	-119.601480000	2452.4		
T	38.675500000	-119.602460000	2462.6		
T	38.675140000	-119.602900000	2464.5		
T	38.674710000	-119.603470000	2466.9		
T	38.674370000	-119.604160000	2469.9		
T	38.674250000	-119.604510000	2471.8		
T	38.673980000	-119.605410000	2474.4		
T	38.673950000	-119.605630000	2474.9		
T	38.673850000	-119.606720000	2478.4		
T	38.673780000	-119.610410000	2492.2		
T	38.674050000	-119.612770000	2500.7		
T	38.674260000	-119.614310000	2508.1		
T	38.674520000	-119.615220000	2512.2		
T	38.674780000	-119.615730000	2515.2		
T	38.676170000	-119.618430000	2532.0		
T	38.676370000	-119.618890000	2533.5		
T	38.676430000	-119.619180000	2533.5		
T	38.676430000	-119.619550000	2533.9		
T	38.676370000	-119.619930000	2535.2		
T	38.676280000	-119.620150000	2536.0		
T	38.675880000	-119.620790000	2539.0		
T	38.675720000	-119.621030000	2539.3		
T	38.673530000	-119.623900000	2523.2		
T	38.671830000	-119.626160000	2513.8		
T	38.670760000	-119.627590000	2511.5		
T	38.669330000	-119.629470000	2521.1		
T	38.668370000	-119.630800000	2530.0		
T	38.667550000	-119.632050000	2520.7		
T	38.667120000	-119.632790000	2513.0		
T	38.667080000	-119.632870000	2512.5		
T	38.666970000	-119.633130000	2511.8		
T	38.666940000	-119.633280000	2511.7		
T	38.666910000	-119.633450000	2511.3		
T	38.666900000	-119.633670000	2510.8		
T	38.666910000	-119.633900000	2510.2		
T	38.666910000	-119.634100000	2509.3		
T	38.666940000	-119.634370000	2508.3		
T	38.666990000	-119.634740000	2506.9		
T	38.667020000	-119.635120000	2504.6		
T	38.667030000	-119.635390000	2503.5		
T	38.667020000	-119.635520000	2503.1		
T	38.666980000	-119.635650000	2502.8		
T	38.666960000	-119.635720000	2502.9		
T	38.666900000	-119.635830000	2503.3		
T	38.666800000	-119.635980000	2503.9		
T	38.666730000	-119.636070000	2503.7		
T	38.666660000	-119.636130000	2502.8		
T	38.666560000	-119.636210000	2501.0		
T	38.666430000	-119.636360000	2498.2		
T	38.666350000	-119.636520000	2495.8		
T	38.666290000	-119.636650000	2494.0		
T	38.666250000	-119.636820000	2491.8		
T	38.666210000	-119.637080000	2488.6		
T	38.666230000	-119.637350000	2485.6		
T	38.666240000	-119.637610000	2483.3		
T	38.666270000	-119.637970000	2478.7		
T	38.666270000	-119.638160000	2475.9		
T	38.666220000	-119.638410000	2474.1		
T	38.666130000	-119.638600000	2473.9		
T	38.666080000	-119.638720000	2473.2		
T	38.665960000	-119.638840000	2473.0		
T	38.665800000	-119.638930000	2472.6		
T	38.665350000	-119.639140000	2469.4		
T	38.665150000	-119.639230000	2467.7		
T	38.664860000	-119.639360000	2465.4		
T	38.664700000	-119.639420000	2464.3		
T	38.664560000	-119.639540000	2462.2		
T	38.664440000	-119.639700000	2460.1		
T	38.664350000	-119.639830000	2459.4		
T	38.664300000	-119.639970000	2458.7		
T	38.664240000	-119.640130000	2458.3		
T	38.664200000	-119.640270000	2461.5		
T	38.664200000	-119.640400000	2457.3		
T	38.664220000	-119.640600000	2455.8		
T	38.664270000	-119.640770000	2454.1		
T	38.664330000	-119.640910000	2452.2		
T	38.664450000	-119.641090000	2449.5		
T	38.664600000	-119.641330000	2446.8		
T	38.665000000	-119.641870000	2442.7		
T	38.665330000	-119.642290000	2439.0		
T	38.665380000	-119.642370000	2437.4		
T	38.665430000	-119.642530000	2434.9		
T	38.665510000	-119.642880000	2430.3		
T	38.665580000	-119.643270000	2426.1		
T	38.665610000	-119.643540000	2423.9		
T	38.665640000	-119.643820000	2421.7		
T	38.665740000	-119.644140000	2419.4		
T	38.665860000	-119.644390000	2417.9		
T	38.665960000	-119.644520000	2417.2		
T	38.666120000	-119.644680000	2416.1		
T	38.666390000	-119.644980000	2411.7		
T	38.666470000	-119.645060000	2410.8		
T	38.666540000	-119.645160000	2410.6		
T	38.666630000	-119.645320000	2410.7		
T	38.666720000	-119.645570000	2411.9		
T	38.666770000	-119.645740000	2412.7		
T	38.666790000	-119.645940000	2412.4		
T	38.666800000	-119.646320000	2410.9		
T	38.666820000	-119.646600000	2409.2		
T	38.666840000	-119.646720000	2408.4		
T	38.666860000	-119.646790000	2408.0		
T	38.666940000	-119.646990000	2406.9		
T	38.667090000	-119.647310000	2405.0		
T	38.667250000	-119.647660000	2402.3		
T	38.667470000	-119.648060000	2400.5		
T	38.667750000	-119.648560000	2396.6		
T	38.667960000	-119.648850000	2392.7		
T	38.668060000	-119.648950000	2389.5		
T	38.668210000	-119.649040000	2387.4		
T	38.668370000	-119.649100000	2387.2		
T	38.668610000	-119.649180000	2386.8		
T	38.668790000	-119.649270000	2385.9		
T	38.668900000	-119.649320000	2386.1		
T	38.668990000	-119.649410000	2386.2		
T	38.669090000	-119.649540000	2387.1		
T	38.669180000	-119.649770000	2387.3		
T	38.669240000	-119.649970000	2387.2		
T	38.669320000	-119.650430000	2385.0		
T	38.669420000	-119.651060000	2380.7		
T	38.669460000	-119.651460000	2377.0		
T	38.669520000	-119.651740000	2374.9		
T	38.669570000	-119.651900000	2373.7		
T	38.669660000	-119.652070000	2372.3		
T	38.669710000	-119.652140000	2371.8		
T	38.669800000	-119.652230000	2370.9		
T	38.669920000	-119.652320000	2369.0		
T	38.670130000	-119.652430000	2365.2		
T	38.670250000	-119.652500000	2364.7		
T	38.670400000	-119.652570000	2364.4		
T	38.670510000	-119.652640000	2363.6		
T	38.670650000	-119.652760000	2362.0		
T	38.670740000	-119.652850000	2361.2		
T	38.670850000	-119.653020000	2361.0		
T	38.671050000	-119.653460000	2357.1		
T	38.671230000	-119.653790000	2352.6		
T	38.671330000	-119.653930000	2351.5		
T	38.671400000	-119.654010000	2351.1		
T	38.671470000	-119.654090000	2350.7		
T	38.671620000	-119.654220000	2348.9		
T	38.671820000	-119.654390000	2342.9		
T	38.672010000	-119.654540000	2341.9		
T	38.672260000	-119.654710000	2340.3		
T	38.672680000	-119.655030000	2340.5		
T	38.672750000	-119.655120000	2339.4		
T	38.672890000	-119.655310000	2338.6		
T	38.673180000	-119.655770000	2336.0		
T	38.673350000	-119.656050000	2335.1		
T	38.673490000	-119.656360000	2336.6		
T	38.673530000	-119.656540000	2337.1		
T	38.673530000	-119.656630000	2336.8		
T	38.673540000	-119.656780000	2336.6		
T	38.673530000	-119.656910000	2335.7		
T	38.673500000	-119.657040000	2334.5		
T	38.673450000	-119.657200000	2333.0		
T	38.673380000	-119.657310000	2331.4		
T	38.673200000	-119.657560000	2328.9		
T	38.672810000	-119.658070000	2323.5		
T	38.671200000	-119.660120000	2301.3		
T	38.671130000	-119.660250000	2300.4		
T	38.671100000	-119.660350000	2300.3		
T	38.671080000	-119.660450000	2300.2		
T	38.671070000	-119.660530000	2300.1		
T	38.671070000	-119.660600000	2300.1		
T	38.671070000	-119.660670000	2299.9		
T	38.671070000	-119.660750000	2299.6		
T	38.671080000	-119.660840000	2299.2		
T	38.671110000	-119.660950000	2298.9		
T	38.671150000	-119.661050000	2298.5		
T	38.671250000	-119.661220000	2297.0		
T	38.671510000	-119.661570000	2292.9		
T	38.671600000	-119.661710000	2292.3		
T	38.671660000	-119.661880000	2290.9		
T	38.671680000	-119.661990000	2289.8		
T	38.671670000	-119.662120000	2288.3		
T	38.671640000	-119.662330000	2287.5		
T	38.671600000	-119.662550000	2286.8		
T	38.671600000	-119.662710000	2286.1		
T	38.671600000	-119.662830000	2284.8		
T	38.671610000	-119.662910000	2283.9		
T	38.671620000	-119.663000000	2282.5		
T	38.671670000	-119.663090000	2281.9		
T	38.671710000	-119.663150000	2281.2		
T	38.671800000	-119.663240000	2280.7		
T	38.671950000	-119.663400000	2279.2		
T	38.672060000	-119.663530000	2277.9		
T	38.672140000	-119.663670000	2275.0		
T	38.672170000	-119.663750000	2273.4		
T	38.672190000	-119.663880000	2270.9		
T	38.672200000	-119.664050000	2271.5		
T	38.672170000	-119.664150000	2271.8		
T	38.672130000	-119.664260000	2271.8		
T	38.672080000	-119.664360000	2271.1		
T	38.671910000	-119.664610000	2268.0		
T	38.671810000	-119.664730000	2266.7		
T	38.671650000	-119.664920000	2264.8		
T	38.671260000	-119.665450000	2259.4		
T	38.670930000	-119.665870000	2255.8		
T	38.670800000	-119.666000000	2255.0		
T	38.670710000	-119.666060000	2254.4		
T	38.670590000	-119.666100000	2253.3		
T	38.670400000	-119.666120000	2251.1		
T	38.670170000	-119.666120000	2247.6		
T	38.669940000	-119.666170000	2243.9		
T	38.669770000	-119.666240000	2243.2		
T	38.669570000	-119.666350000	2242.5		
T	38.669180000	-119.666660000	2238.7		
T	38.669040000	-119.666760000	2236.7		
T	38.668350000	-119.667230000	2228.4		
T	38.668100000	-119.667300000	2226.5		
T	38.667580000	-119.667370000	2223.0		
T	38.666960000	-119.667390000	2215.6		
T	38.666090000	-119.667450000	2209.5		
T	38.665550000	-119.667480000	2208.6		
T	38.665220000	-119.667500000	2207.3		
T	38.664940000	-119.667510000	2207.4		
T	38.664660000	-119.667460000	2207.8		
T	38.664460000	-119.667390000	2208.6		
T	38.664260000	-119.667240000	2209.7		
T	38.664090000	-119.667020000	2210.0		
T	38.663780000	-119.666620000	2209.7		
T	38.663240000	-119.666280000	2209.6		
T	38.662780000	-119.666070000	2207.5		
T	38.662350000	-119.665870000	2205.4		
T	38.661880000	-119.665630000	2203.5		
T	38.661210000	-119.665300000	2201.5		
T	38.660230000	-119.664870000	2198.5		
T	38.659390000	-119.664670000	2193.7		
T	38.657860000	-119.664280000	2187.7		
T	38.657660000	-119.664280000	2186.9		
T	38.657400000	-119.664340000	2186.1		
T	38.657140000	-119.664480000	2185.4		
T	38.656800000	-119.664890000	2180.0		
T	38.656690000	-119.665250000	2175.8		
T	38.656610000	-119.665670000	2173.7		
T	38.656640000	-119.665990000	2173.6		
T	38.656770000	-119.666420000	2173.2		
T	38.657000000	-119.666900000	2168.6		
T	38.657320000	-119.667520000	2167.6		
T	38.657600000	-119.667980000	2167.5		
T	38.657850000	-119.668510000	2165.8		
T	38.658020000	-119.669090000	2163.6		
T	38.658060000	-119.669410000	2162.2		
T	38.658060000	-119.669820000	2159.0		
T	38.658040000	-119.670170000	2155.4		
T	38.657930000	-119.670630000	2148.4		
T	38.657800000	-119.671010000	2148.7		
T	38.657640000	-119.671250000	2146.1		
T	38.657500000	-119.671470000	2145.1		
T	38.657340000	-119.671610000	2145.1		
T	38.657130000	-119.671760000	2144.9		
T	38.656800000	-119.671960000	2143.7		
T	38.656610000	-119.672160000	2142.8		
T	38.656320000	-119.672560000	2139.6		
T	38.655920000	-119.673060000	2125.0		
T	38.655600000	-119.673470000	2117.3		
T	38.655470000	-119.673730000	2115.3		
T	38.655360000	-119.674090000	2114.9		
T	38.655380000	-119.674530000	2109.8		
T	38.655460000	-119.674910000	2107.8		
T	38.655690000	-119.675640000	2104.1		
T	38.655870000	-119.676210000	2092.8		
T	38.656200000	-119.676880000	2089.1		
T	38.656740000	-119.678000000	2079.5		
T	38.657270000	-119.678820000	2064.6		
T	38.657480000	-119.679050000	2062.7		
T	38.657760000	-119.679280000	2059.0		
T	38.658290000	-119.679690000	2056.9		
T	38.658630000	-119.679970000	2054.8		
T	38.658950000	-119.680330000	2045.7		
T	38.659150000	-119.680650000	2044.4		
T	38.659740000	-119.682020000	2035.5		
T	38.660660000	-119.684230000	2017.3		
T	38.660890000	-119.684720000	2010.3		
T	38.661070000	-119.684950000	2006.6		
T	38.661190000	-119.685070000	2001.9		
T	38.661410000	-119.685210000	1998.2		
T	38.661650000	-119.685310000	1997.7		
T	38.661880000	-119.685420000	1996.2		
T	38.662030000	-119.685590000	1994.5		
T	38.662170000	-119.685820000	1993.4		
T	38.662280000	-119.686180000	1994.1		
T	38.662350000	-119.687090000	1983.7		
T	38.662380000	-119.687260000	1983.5		
T	38.662430000	-119.687460000	1978.3		
T	38.662540000	-119.687690000	1970.2		
T	38.662660000	-119.687880000	1967.8		
T	38.662840000	-119.688070000	1967.0		
T	38.663580000	-119.688720000	1967.3		
T	38.663970000	-119.689100000	1963.1		
T	38.664310000	-119.689500000	1954.4		
T	38.664460000	-119.689690000	1947.0		
T	38.665010000	-119.690400000	1947.0		
T	38.665380000	-119.691010000	1929.6		
T	38.665500000	-119.691380000	1921.3		
T	38.665720000	-119.692120000	1919.3		
T	38.665840000	-119.693190000	1915.3		
T	38.665860000	-119.693630000	1909.0		
T	38.665810000	-119.694140000	1904.1		
T	38.665770000	-119.694420000	1904.8		
T	38.665530000	-119.695260000	1903.3		
T	38.665440000	-119.695560000	1901.0		
T	38.665400000	-119.695970000	1890.5		
T	38.665430000	-119.696510000	1885.5		
T	38.665650000	-119.697230000	1876.0		
T	38.665830000	-119.697770000	1874.8		
T	38.665850000	-119.697850000	1874.9		
T	38.665910000	-119.698100000	1874.7		
T	38.665910000	-119.698150000	1874.6		
T	38.665920000	-119.698430000	1873.5		
T	38.665850000	-119.698910000	1872.1		
T	38.665780000	-119.699410000	1869.7		
T	38.665800000	-119.699800000	1868.5		
T	38.665950000	-119.700460000	1870.9		
T	38.666010000	-119.701170000	1870.2		
T	38.666000000	-119.701670000	1863.0		
T	38.665930000	-119.702140000	1851.8		
T	38.665820000	-119.702460000	1846.7		
T	38.665720000	-119.702710000	1845.6		
T	38.665620000	-119.703080000	1845.2		
T	38.665640000	-119.703520000	1844.7		
T	38.665740000	-119.704070000	1843.0		
T	38.665800000	-119.704540000	1842.6		
T	38.665780000	-119.704770000	1842.9		
T	38.665740000	-119.704960000	1843.0		
T	38.665630000	-119.705210000	1842.8		
T	38.665520000	-119.705390000	1840.6		
T	38.665210000	-119.705900000	1840.0		
T	38.665100000	-119.706130000	1839.8		
T	38.665050000	-119.706450000	1835.8		
T	38.665070000	-119.706890000	1826.8		
T	38.665150000	-119.707580000	1825.6		
T	38.665120000	-119.707910000	1826.5		
T	38.664970000	-119.708260000	1824.7		
T	38.664720000	-119.708660000	1823.5		
T	38.664590000	-119.708760000	1823.5		
T	38.664330000	-119.708860000	1823.5		
T	38.664090000	-119.708980000	1823.6		
T	38.663910000	-119.709120000	1823.0		
T	38.663830000	-119.709240000	1822.3		
T	38.663700000	-119.709480000	1821.5		
T	38.663380000	-119.710390000	1820.2		
T	38.663300000	-119.710680000	1819.5		
T	38.663180000	-119.710920000	1819.3		
T	38.663080000	-119.711050000	1819.3		
T	38.662880000	-119.711240000	1819.7		
T	38.662750000	-119.711390000	1819.3		
T	38.662660000	-119.711540000	1818.4		
T	38.662530000	-119.711890000	1812.7		
T	38.662470000	-119.712270000	1804.6		
T	38.662460000	-119.712610000	1802.7		
T	38.662460000	-119.713060000	1802.4		
T	38.662420000	-119.713800000	1802.0		
T	38.662400000	-119.714280000	1799.4		
T	38.662360000	-119.714570000	1798.4		
T	38.662260000	-119.714900000	1797.9		
T	38.661570000	-119.716370000	1785.0		
T	38.661000000	-119.717820000	1776.8		
T	38.660740000	-119.718310000	1776.7		
T	38.660380000	-119.718890000	1775.2		
T	38.659960000	-119.719670000	1773.8		
T	38.659740000	-119.720700000	1769.0		
T	38.659620000	-119.721270000	1755.7		
T	38.659490000	-119.721660000	1754.9		
T	38.659280000	-119.721910000	1754.7		
T	38.659110000	-119.722280000	1754.8		
T	38.659090000	-119.722650000	1754.8		
T	38.659190000	-119.722960000	1754.8		
T	38.659350000	-119.723170000	1754.7		
